,PUBCHEM_CID,Canonical_smiles,Activity_score,Activity_outcome
368,3679708.0,C1=CC(=CC=C1NC(=O)NC2=CC(=CC(=C2)OCC(F)(F)F)OCC(F)(F)F)F,78.0,1
369,45479889.0,CC1=C[N+]2=C(C=C1)C(=C3C=CC4=CC=CC=C4C3=C2)C.OCl(=O)(=O)=O,78.0,1
370,12004547.0,COC1=CC2=NC3=C(C=C2C=C1)C(=NN3C(=O)C4=CC=CC=C4[N+](=O)[O-])N,78.0,1
371,5009750.0,CCC(C)N(CC(=O)NC1=CC=CC(=C1C)C)C(=O)CCl,78.0,1
372,15945175.0,COC1=CC=C(C=C1)C2=CN(C3=[N+]2C4=CC=CC=C4CC3)C5=CC=C(C=C5)OC.[Br-],78.0,1
373,85090241.0,CC1=CC=CC=C1CN2CC3=C(CCN(C3=O)CC4=CC=CC=C4)N5C2=NCC5,78.0,1
374,5350830.0,CC1=C(C(=O)C2=CC=CC=C2N1)C(=O)/C=C/C3=CC=CC=C3,78.0,1
375,15478.0,C[C@]12CC[C@@H](C[C@H]1CC[C@@H]3[C@@H]2C[C@H]([C@]4([C@@]3(CC[C@@H]4C5=CC(=O)OC5)O)C)O)O,78.0,1
376,9866928.0,C[C@H]1CCC/C=C/[C@@H]2C[C@@H](C[C@H]2[C@@H]([C@@H](CC(=O)O1)S(=O)C3=CC=C(C=C3)O)O)O,77.0,1
377,16405098.0,CC1=CC(=C(C=C1)NC(=O)[C@H](CC2=CNC3=CC=CC=C32)NC(=O)[C@@H]4CC5=CC=CC=C5CN4)C,77.0,1
378,3826961.0,C1=CC=C(C=C1)CN2C(=C(C3=C2N=CN(C3=N)CCO)C4=CC=CC=C4)C5=CC=CC=C5,77.0,1
379,4491.0,C1=CC=C2C(=C1)C=CC(=C2C=NNC(=O)C3=CC=NC=C3)O,77.0,1
380,12004631.0,CC(C)C1=C2[C@H]([C@@H]3C4[C@](C[C@H]([C@H]([C@@]4(C2=CC(=O)O1)C)O)O)(C(=O)O3)C)O,77.0,1
381,2055896.0,CC(C)(C)C1=CC=C(C=C1)C(=O)NC2=C(C3=C(S2)CCC3)C(=O)O,77.0,1
382,16211935.0,C[C@@H]1[C@@H]([C@@H](C[C@H](O1)O[C@@H]2C[C@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O.Cl,77.0,1
383,288336.0,C1=CC=C2C(=C1)C(=CC3=C2C=NC=C3)C(=O)N,77.0,1
384,5767688.0,C1=CC=C(C=C1)S(=O)(=O)/C(=C\C2=CC=C(O2)C3=CC=C(C=C3)Cl)/C(=O)NCC4=CN=CC=C4,77.0,1
385,3005295.0,C1=CC=C(C=C1)C(=NNC(=S)N(CC2=CC=CC=N2)CC3=CC=CC=N3)C4=CC=CC=N4,77.0,1
386,45281159.0,CN(CCC(=O)N1C/C(=C/C2=CC=CC=C2)/C(=O)/C(=C\C3=CC=CC=C3)/C1)C.Cl,77.0,1
387,72402.0,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC=C5N=C4C3=C2)N)O,77.0,1
388,16196195.0,C[N+]1=C(C=C(C=C1C2=CC=CC=C2)C3=CC=C(C=C3)OC)C4=CC=CC=C4.[O-]Cl(=O)(=O)=O,77.0,1
389,3534903.0,CC1CCC2=C(C1)SC(=C2C(=O)O)NC(=O)C3=CC=C(O3)C,77.0,1
390,16192996.0,CCCCC[N+]1=CC=CC2=C1C=CC3=CC=CC=C32.[I-],77.0,1
391,49792229.0,CN1C(=O)C2=C(N1CC3=CC(=CC=C3)C(F)(F)F)C=CC(=C2)NC(=O)CCC4=CC=C(C=C4)O,77.0,1
392,42628600.0,C[C@H]1[C@H](C[C@@H]2C[C@@H](NC3=NC[C@H]1N23)[C@H](C4=CC(=O)NC(=O)N4)O)OS(=O)(=O)O,77.0,1
393,45280986.0,COC1=C(C=C(C=C1)/C=C/2\C(=O)/C(=C\C3=CC(=C(C=C3)OC)OC)/CSC2)OC,77.0,1
394,9947479.0,C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)CN3C=CC(=N)C=C3.Br,76.0,1
395,3132202.0,CC(=O)NC(C1=CC(=CC=C1)OC)C2=C(C3=C(C=CC=N3)C=C2)O,76.0,1
396,45281160.0,CCN(CCC(=O)N1C/C(=C/C2=CC=CC=C2)/C(=O)/C(=C\C3=CC=CC=C3)/C1)CC.Cl,76.0,1
397,51361441.0,CC(=O)O[C@H]1CC[C@@](C2[C@@]1(C3CC[C@@H]4C[C@@]3([C@H](C2)O)C(=O)C4=C)C)(C)C(=O)OC,76.0,1
398,124496.0,CN(C)CCNC1=C2C3=C(C=C1)N=NN3C4=C(C2=O)C=C(C=C4)O,76.0,1
399,15945818.0,CCC1=C[N+](=C(C=C1)/C=C/C2=CNC3=CC=CC=C32)CC.[I-],76.0,1
400,16240435.0,C/C(=N\N=C(N)N)/C1=C(C=CC(=C1)Cl)Cl.CC(=O)O,76.0,1
401,386517.0,CN(C)CCNC(=O)C1=C2C(=CC=C1)N=C3C(=CC=C(C3=N2)OC)OC.Cl,76.0,1
402,16401476.0,C1CC1N2CC(=O)N3[C@H](C2=O)CC4=C(C3C5=CC=C(C=C5)[N+](=O)[O-])NC6=CC=CC=C46,76.0,1
403,3005734.0,CC(=NNC(=S)NC1=CC(=CC=C1)Cl)C2=CC=CC=N2,76.0,1
404,2361547.0,COC1=CC=C(C=C1)/C=C\2/C(=O)N(C(=O)S2)CCCC(=O)NC3=C(C=CC(=C3)Cl)C(=O)O,75.0,1
405,135521560.0,CCN=C1NN=C(CS1)C2=C(N(C(=C2)C)CC=C)C.Cl,75.0,1
406,708625.0,COC1=CC=CC=C1C(=O)NC2=NC3=CC=CC=C3S2,75.0,1
407,16192804.0,CCN\1C2=C(C=C(C(=C2)C)C)S/C1=C\C3=[N+](C4=C(C=C3)C=C(C=C4)C)CC.[I-],75.0,1
408,4332662.0,CCCOC(C1=CC=CC=C1)(C2=CC=C(C=C2)C(F)(F)F)C(C(=O)O)OC3=NC(=CC(=N3)C)C,75.0,1
409,663168.0,CC(C)(C)C1=NN2C(=NN=C2SC1)C3=CC(=CC=C3)OC,75.0,1
410,46902089.0,CC(CC(=O)OC[C@]12CC[C@@H]3[C@]4(CCCC([C@@H]4CC[C@]3([C@@H]1CC(O2)C5=CC(=O)OC5O)C)(C)C)C)O,75.0,1
411,5161265.0,CC1=CC(=C(N1CC2CCCO2)C)C(=O)COC(=O)C3=CC=CC=C3O,75.0,1
412,906542.0,CN1C2=NC(=O)N(C(=O)C2=NC(=N1)C3=CC=CC=N3)C,75.0,1
413,11958710.0,CC[N+]1=C(SC2=C1C=C(C=C2)Cl)/C=C/N(C)C3=CC=CC=C3.[O-]Cl(=O)(=O)=O,75.0,1
414,3086380.0,CC1=C2C=C[N+](=CC2=C(C3=C1NC4=C3C=C(C=C4)OC)C)C.[I-],75.0,1
415,2921404.0,CC(C)C1=CC=C(C=C1)C(C2=C(C3=C(C=CC=N3)C=C2)O)NC(=O)C,75.0,1
416,5505332.0,C1=CC=C(C=C1)S(=O)(=O)/C(=C/C2=CC=C(O2)C3=CC(=CC=C3)Cl)/C(=O)NCC4=CN=CC=C4,75.0,1
417,12005570.0,CC1=CC=C(C=C1)C2=CN(C3=[N+]2CCS3)C4=CC=C(C=C4)OC.[Br-],75.0,1
418,16196049.0,CC1=CC=C(C=C1)S(=O)(=O)[O-].C1=CC2=C(C3=C(C=CC=N3)C=C2)[NH+]=C1,75.0,1
419,946898.0,CCN(CC)CCN1C2=CC=CC=C2C3=CN=C(C(=C31)C#N)N,75.0,1
420,5351204.0,C[C@H]1CCC/C=C/[C@@H]2C[C@@H](C[C@H]2[C@H](/C=C/C(=O)O1)O)O,75.0,1
421,1076022.0,C1=CC=C(C=C1)C2=C(N(C3=C2C(=N)N(C=N3)CCO)CC4=CC=CO4)C5=CC=CC=C5,75.0,1
422,3798960.0,C1=CC=C(C=C1)C(=O)C2=NN(C(=O)C=C2C(F)(F)F)C3=CC=C(C=C3)Cl,75.0,1
423,5362868.0,CC1CCC/C=C/C2CC(CC2C(/C=C/C(=O)O1)O)O,75.0,1
424,5721593.0,CC1=C2CCCCC2=C(C(=O)N1)C(=O)/C=C/C3=CC=CC=C3,75.0,1
425,2876611.0,CCCC(=O)NC(C1=CC=C(C=C1)Cl)C2=C(C3=C(C=CC=N3)C=C2)O,75.0,1
426,392739.0,CC1=C2C(=CC=C1)C(=C3C=CC=C(C3=N2)C(=O)NCCN(C)C)NC.Cl,75.0,1
427,24761605.0,CC[N+]1=CC=CC=C1/C=C\2/N(C3=C(S2)C=CC(=C3)C)C.[I-],74.0,1
428,3129252.0,CCCCC(=O)NC(C1=C(C2=C(C=CC=N2)C=C1)O)C3=CC=CC=C3Cl,74.0,1
429,5183063.0,C1=CC(=CC=C1CN2C=C(C=N2)[N+](=O)[O-])C(=O)NC3=CC=C(C=C3)[N+](=O)[O-],74.0,1
430,16196367.0,CC1(CC(=CC(=[N+]2CCCCC2)C1)N3CCN(CC3)CC4=CC=CC=C4)C.[I-],74.0,1
431,12005560.0,CC1=CC=C(C=C1)C2=C[N+]3=CC=CC=C3N2CC4=CC=C(C=C4)OC.[Br-],74.0,1
432,3795051.0,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4=O)O)(C)C(=O)OC,74.0,1
433,46943020.0,CC1=C(SC(=O)N1CC2=CC(=CC=C2)C(F)(F)F)C(=O)NC3=CC(=C(C=C3)OC)OC,74.0,1
434,24761059.0,CN1C=C(C2=C1C=CC(=C2)Cl)/C=C/C3=CC=[N+](C=C3)C.[I-],74.0,1
435,135415476.0,COC1=C(C=C2C(=C1)C(=O)NC(=N2)CN3CCC(=CC3)C4=CC=CC=C4)OC,74.0,1
436,282415.0,CC1=C(C2=C(C=C1)C(=O)C(=O)C3=C2C(=C(C=C3)C)C)C,74.0,1
437,45281161.0,C1CCN(CC1)CCC(=O)N2C/C(=C/C3=CC=CC=C3)/C(=O)/C(=C\C4=CC=CC=C4)/C2.Cl,74.0,1
438,16236316.0,CC1=CC=C(C=C1)N2C3=[N+](CCCCC3)C=C2C4=CC=C(C=C4)OC.[Br-],74.0,1
439,49790008.0,COC1=C(C=C(C=C1)CNC(=O)C2=CC=CC3=C2OC=C3C4=CC(=CC=C4)C(=O)N)OC,73.0,1
440,16242056.0,CCC[N+]1(CCCCC1)CC#CCC(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],73.0,1
441,2409986.0,CC1=CC(=C(N1CC2=CC=CS2)C)C(=O)COC(=O)C3=CC=CC=C3O,73.0,1
442,135517071.0,C1=CC=C2C(=C1)C=CC(=C2/C=N/NC(=O)C3=C(C=NN3)Br)O,73.0,1
443,3164059.0,CCCC1=NN(C2=NC(=O)N(C(=O)C2=N1)C)C,73.0,1
444,1251267.0,C1CN(CCN1CC2=CC(=C3C=CC=NC3=C2O)[N+](=O)[O-])C4=CC=CC=C4,73.0,1
445,135433306.0,COC1=CC=CC(=C1O)/C=N\NC(=O)C2=CC=C(O2)CN3C=C(C(=N3)[N+](=O)[O-])Br,73.0,1
446,11979298.0,CC[N+]1=C(OC2=CC=CC=C21)/C=C/N(C)C3=CC=CC=C3.C(CS(=O)(=O)[O-])O,73.0,1
447,12694583.0,CC1=CC(=CC(=[N+]1CCC2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4.[O-]Cl(=O)(=O)=O,73.0,1
448,4445081.0,CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)O,73.0,1
449,24240004.0,CCOC1=C(C=CC(=C1)/C=C\2/C(=O)N(C(=N2)SC(C)C(=O)N)C3=CC=C(C=C3)OC(F)F)O,73.0,1
450,15945051.0,COC1=CC=C(C=C1)N2C3=[N+](C=C2C4=CC=C(C=C4)Br)C5=CC=CC=C5CC3.[Br-],73.0,1
451,3129244.0,CCCCC(=O)NC(C1=CC=CC=C1)C2=C(C3=C(C=CC=N3)C=C2)O,73.0,1
452,16304816.0,COC1=C(C=C(C=C1)S(=O)(=O)N2CCOCC2)NC(=O)CCNC(=O)C3=CC=C(C=C3)[N+](=O)[O-],73.0,1
453,3835861.0,CC1CCC2=C(C1)C(=C(C(=N2)N)C#N)C3=CN=CC=C3,73.0,1
454,16188433.0,CC1C/C(=C\C2=CC=NC=C2)/C(=O)/C(=C\C3=CC=NC=C3)/C1,73.0,1
455,47508.0,CC(=O)NC1=CC=C(C=C1)NC2=C3C=CC=CC3=NC4=CC=CC=C42,73.0,1
456,16192712.0,C[N+]1=C2N(C3=CC=CC=C31)N=C(CS2)C4=CC=C(C=C4)C5=CC=CC=C5.[Br-],73.0,1
457,45479722.0,C1=CC=C2C(=C1)C3=CC=CC=C3[I-]2.[Cl-],73.0,1
458,53313054.0,C1=CC(=CC(=C1)C(=O)N)C2=CN=C(C(=N2)C(=O)C3=CN=CC=C3)N.C(=O)(C(F)(F)F)O,73.0,1
459,3136122.0,CCC(=O)NC(C1=C(C=C(C=C1)Cl)Cl)C2=C(C3=C(C=CC=N3)C=C2)O,73.0,1
460,391131.0,C1C2CC3CC1CC(C2)(C3)COC(=O)C4=CC=C(C=C4)NCC5=C(C=CC(=C5)O)O,73.0,1
461,16278978.0,CC1=CC(=CC(=C1C[N+]2=CC3=CC=CC=C3C=C2)C)C(C)(C)C.[Cl-],72.0,1
462,46948385.0,CC1=C(SC(=O)N1CC2=CC(=C(C=C2)F)Cl)C(=O)NC3=CC(=C(C=C3)OC)OC,72.0,1
463,404470.0,C1=CC=C(C=C1)C[C@@H]2[C@H](OC3(O2)C=CC(=O)C=C3)CC4=CC=CC=C4,72.0,1
464,4040288.0,C1=CC(=CC(=C1)N)C2=CC(=NC=C2)C=NNC(=S)N,72.0,1
465,657154.0,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2C(=O)NC3=NC(=CS3)C4=CC=C(C=C4)F,72.0,1
466,1272394.0,COC1=C(C=C(C=C1)C(=O)NC2=NN=C(S2)CC3=CC=CS3)OC,72.0,1
467,289159.0,C1=CC=C2C(=C1)C(=CC3=C2C=NC=C3)N,72.0,1
468,4319230.0,CN(C1CCCCC1)C2=NC=NC(=C2[N+](=O)[O-])N,72.0,1
469,341543.0,COC1=CC(=O)C2=C(C1=O)C=CC(=N2)Cl,72.0,1
470,72512.0,CC1=C2C=CN=CC2=C(C3=C1NC4=C3C=C(C=C4)OC)C,72.0,1
471,20917974.0,CCC1=CC=CC=C1NC2=NN3C(=O)C4=C(C=C(C=C4)C(=O)NCC5=CC=CC=N5)N=C3S2,72.0,1
472,2922048.0,CCCCC(=O)NC(C1=C(C=C(C=C1)Cl)Cl)C2=C(C3=C(C=CC=N3)C=C2)O,72.0,1
473,379559.0,CCN(CC)CCCNC1=NC2=CC=CC=C2C3=C1C4=C(N3)C=CC(=C4)OC.Cl,71.0,1
474,286440.0,C1CN2C3=C(C=C(C=C3)Br)C4=CC=CC=C4C2=N1,71.0,1
475,24747923.0,C1CCC(CC1)(C#CC2=CC3=C(C=C2)SC4=CC=CC=C4C3=O)O,71.0,1
476,135521587.0,CC1=CC(=C(C=C1)C(C)C)OCC2=CC=C(C=C2)C(=O)N/N=C/C3=C(C=C(C=C3)O)O,71.0,1
477,8259799.0,C1=CC=C2C(=C1)N=C(S2)/C(=C\C3=CC(=CC=C3)O)/C(=O)NC4=CC=C(C=C4)Cl,71.0,1
478,16192713.0,CCCCCC1=CC(=C(C=C1)OCCCC[N+]2=CC=CC(=C2)C)CCCCC.[Cl-],71.0,1
479,46948092.0,CN1C(=O)C2=C(N1CC3=CC(=C(C=C3)F)OC)C=CC(=C2)NC(=O)CCC4=CC=C(C=C4)O,71.0,1
480,135550918.0,CN1C(=CC=N1)C(=O)N/N=C/C2=C(C=CC3=CC=CC=C32)O,71.0,1
481,728950.0,CC(C)NC1=NC=NC2=C1C=C(C=C2)Br,71.0,1
482,328772.0,COC1=CC2=C3C(=C1)C=CC=C3C(=O)N(C2=O)CCN4CCCC4,71.0,1
483,5713121.0,C[N+]1=C(C=CC2=CC=CC=C21)/C=C/C3=CC=C(C=C3)N(C)C.[I-],71.0,1
484,2166356.0,CC1=C(N=C(S1)NC(=O)/C=C/C2=CC3=C(C=C2)OCO3)C4=CC=CC=C4,71.0,1
486,46903215.0,CC1=CC=C(C=C1)S(=O)(=O)N(CC#C)C[C@@H]2[C@H]([C@H](CN3N2C(=O)C=CC3=O)OC(=O)NCC4CCCCC4)OC(=O)NCC5CCCCC5,71.0,1
487,260168.0,C1CCCN(CC1)N=CC2=NC3=CC=CC=C3C=C2,71.0,1
488,3005719.0,CC(=NNC(=S)NC1=CC=CC=C1OC)C2=CC=CC=N2,71.0,1
489,313562.0,C1COCCN1C2=CC=C(C3=NO[N+](=C23)[O-])[N+](=O)[O-],71.0,1
490,404472.0,COC1=CC=C(C=C1)C[C@H]2[C@@H](OC3(O2)C=CC(=O)C=C3)CC4=CC=C(C=C4)OC,70.0,1
491,24761146.0,CC1=CC2=C(C=C1)NC=C2/C=C/C3=CC=[N+](C=C3)C.[I-],70.0,1
492,1236024.0,CCOC1=CC=C(C=C1)C(=O)NC2=CN(N=C2)CC3=CC(=C(C=C3)Cl)Cl,70.0,1
493,16195959.0,COC1=CC=C(C=C1)N2C3=[N+](C=C2C4=CC=C(C=C4)Cl)C5=CC=CC=C5CC3.[Br-],70.0,1
494,1055931.0,C1CN(CCN1C2=CC=C(C=C2)NC(=O)C3=CC4=C(C=C3)OCO4)C(=O)C5=CC=CC=C5,70.0,1
495,11958748.0,C1=CC=C(C=C1)C[N+]2=CC=CC3=C2C=CC4=CC=CC=C43.[Cl-],70.0,1
496,2874834.0,CC1=CC=C(C=C1)C2=C[N+](=C3N2CCCCC3)CC(=O)C4=CC=C(C=C4)C.[Br-],70.0,1
497,135497975.0,C1CC2=CC(=C(C3=C2N(C1)CCC3)O)/C=N/NC(=O)C4=CC=CC=C4O,70.0,1
498,9600712.0,COC1=CC=C(C=C1)OCC(=O)N/N=C/C2=CC=C(C=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,70.0,1
499,6477008.0,C\1S(=O)(=O)C/C(=C/C2=CC=C(C=C2)[N+](=O)[O-])/C(=O)/C1=C\C3=CC=C(C=C3)[N+](=O)[O-],70.0,1
500,328774.0,C1CCN(C1)CCN2C(=O)C3=CC=CC4=CC(=CC(=C43)C2=O)N,70.0,1
501,654842.0,CC1CC2=C(N1S(=O)(=O)C)C=CC(=C2)C3=CSC(=N3)NC(=O)CC4=CC=CS4,70.0,1
502,9566753.0,CC1=CC2=C(C=C1)NC3=C2N=NC(=N3)N/N=C/C4=CC(=CC=C4)O,70.0,1
503,8030390.0,CC1=C(C(=O)OC2=C1C=CC(=C2C)OCC(=O)NC3=CC=CC=N3)C,69.0,1
504,16188945.0,COC1=CC=CC=C1N2C=C(C=N2)[C@@H]3C[C@H]4CN(C(=O)[C@@]45N3CCC5)C6=CC=CC=C6,69.0,1
505,2162626.0,C1=CC=C(C=C1)C(=O)NC2=CC=CC(=C2)C(=O)NCC3=CC=CO3,69.0,1
506,3005256.0,CCN(C1=CN=C(C2=CC=CC=C21)C=NNC(=S)N)C(=O)C,69.0,1
507,5470076.0,CN(C)CC1CCC/C(=C\C2=CC=C(C=C2)OC(=O)C3=CC=C(C=C3)Cl)/C1=O.Cl,69.0,1
508,7153852.0,CCN1C2=C(C=CC=C2SC1=NC(=O)CCS(=O)(=O)C3=CC=CC=C3)OC,69.0,1
509,2914378.0,CCCNC1=C(C(=O)C2=CC=CC=C2C1=O)N(C3=CC(=CC=C3)F)C(=O)C,69.0,1
510,6552076.0,COC(=O)C[C@@]1(CN(N(C12C3=CC=CC=C3C4=CC=CC=C24)C5=CC=C(C=C5)Cl)C#N)C(=O)OC,69.0,1
511,223708.0,CCCN(CC)C1=NC=NC2=C1C=NN2,69.0,1
512,1757274.0,CC1=C(SC(=C1C(=O)OC)NC(=O)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)N,69.0,1
513,2857612.0,C1CC2=C(C1)N(C3=C(C2=N)CCC3)CC4=CC=C(C=C4)F,69.0,1
514,5759184.0,CC(C)(C)C(=O)/C(=C/C1=CC=NC=C1)/N2C=NC=N2,69.0,1
515,6504365.0,CCN\1CCS/C1=C\C=C\C2=[N+](CCS2)CC.[I-],69.0,1
516,937982.0,C1=CC=C(C=C1)CCNC2=NC(=NC3=CC=CC=C32)C4=CC=CC=N4,69.0,1
517,3129251.0,CCCCC(=O)NC(C1=CC=C(C=C1)Cl)C2=C(C3=C(C=CC=N3)C=C2)O,69.0,1
518,262537.0,COC1=CC(=CC(=C1OC)OC)C=CC(=O)C2=CC(=C(C(=C2)OC)OC)OC,69.0,1
519,5307346.0,CC1=C(C(=NC2=CC(=NN12)C3=CC(=CC(=C3)OC)OC)C)CCC(=O)O,69.0,1
520,387183.0,C[N+]1=C2C(=C3C=CC(=CC3=C1)OC)C=CC4=CC(=C(C=C42)OC)OC,69.0,1
521,747204.0,CC1=CC(=CC=C1)C(=O)NC2=C(C3=C(S2)CCCC3)C(=O)O,69.0,1
522,65237.0,CC1=NC2=C(C=C1)C=CC3=C2N=C(C=C3)C,69.0,1
523,3005040.0,CC1=CC(=CC=C1)NC(=S)NN=C(C)C2=CC=CC=N2,69.0,1
524,16875665.0,CC[N+]1=C2C=C(C=CC2=NC3=CC=CC=C31)N(CC)CC.[I-],69.0,1
525,135472810.0,COC1=CC=CC(=C1O)/C=N/NC2=CC=C(C=C2)C(=O)O,68.0,1
526,2211281.0,C1CCN(C1)S(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)CN4CCC5=CC=CC=C5C4,68.0,1
527,776240.0,CCCC1=CN=C(C=C1)C2=CC=C(C=C2)/C=C/C(=O)O,68.0,1
528,5941975.0,C/C(=N\NC(=S)N)/CC(C)(C)C1CCCCC1,68.0,1
529,1331247.0,C1=CC=C(C=C1)CNC(=O)C2=CC(=CC=C2)NC(=O)C3=CC=CO3,68.0,1
530,5894133.0,COC1=C(C=C(C(=C1)C(=O)/C=C/C2=CN=CC=C2)[N+](=O)[O-])OC,68.0,1
531,327044.0,CN(C)CCN1C(=O)C2=CC=CC3=CC(=CC(=C32)C1=O)[N+](=O)[O-],68.0,1
532,2998676.0,CC1=CC(=C(N1CC2CCCO2)C)C(=O)CN3C(=O)C4=CC=CC=C4S3(=O)=O,68.0,1
533,368337.0,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC=C5N=C4C3=C2)N)OC(=O)CN(C)C.Cl,68.0,1
534,42628370.0,C1=CC=C(C=C1)CNC(=O)C2=C(N=CN2)C(=O)NC3=NOC=C3,68.0,1
535,16192604.0,CN(C)C1=CC=[N+](C=C1)CC(=O)C2=CC=C(C=C2)C3=CC=CC=C3.[Cl-],68.0,1
536,478574.0,C1=CC=C2C(=C1)C(=O)N3C4=C(C=C(C=C4)F)C(=O)C3=N2,68.0,1
537,1983334.0,CC1(C2=C(C3=C(N1)C=CC(=C3)OC)C(=S)SS2)C,68.0,1
538,9551797.0,CCCCCCCN1C=CC(=N)C=C1.I,68.0,1
539,24761158.0,CC1=CC2=C(C=C1)NC(=C2/C=C/C3=CC=[N+](C=C3)C)C.[I-],68.0,1
540,3832.0,C1=COC(=C1)CNC2=C3C(=NC=N2)N(C=N3)C4C(C(C(O4)CO)O)O,67.0,1
541,12005591.0,CC1=CC=C(C=C1)C#CC[N+]2(CCCCC2)CC#CC3=CC=C(C=C3)C.[Br-],67.0,1
542,228424.0,C1=CC=C(C=C1)NNC(=O)CN(CC(=O)NNC2=CC=CC=C2)N=O,67.0,1
543,135452588.0,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)N/N=C/C3=C(C(=CC=C3)OC)O,67.0,1
544,16196260.0,CCOC1=CC=C(C=C1)N2C3=[N+](CCCCC3)C=C2C4=CC=C(C=C4)Br.[Br-],67.0,1
545,49778835.0,COC1=C(C=C(C=C1)CNC(=O)C2=CC=CC3=C2OC=C3C4=CN=CC=C4)OC,67.0,1
546,24761597.0,CC1=C[N+](=C(C=C1)/C=C/C2=CC=C(C=C2)N(C)C)C.[I-],67.0,1
547,5341375.0,C1CCN(CC1)C2=C(C(=O)C3=CC=CC=C3C2=O)NC4=CC=C(C=C4)C(=O)/C=C/C5=CC=C(C=C5)O,67.0,1
548,24981290.0,COC1=C(C=C(C=C1)S(=O)(=O)N2CCOCC2)NC(=O)CCNC(=O)C3=CC=C(C=C3)Br,67.0,1
549,15945780.0,CC1=CC=C(C=C1)C2=CC(=[N+](O2)C)C3=CC=C(C=C3)C.[O-]Cl(=O)(=O)=O,67.0,1
550,15055241.0,CC1(CC(=CC(=[N+]2CCCCC2)C1)N3CCCCC3)C.[I-],67.0,1
551,24817336.0,CC1=C(C=C(C=C1)N2C3=C(C=N2)C(CCC3)NC(=O)C4=CC(=NN4C)C)C,67.0,1
552,3219869.0,CC1CCCCN1C2=NC=NC3=C2SN=C3C4=CC=C(C=C4)OC,67.0,1
553,24761361.0,CC1=CC2=C(C=C1)S/C(=C\C3=CC=CC=[N+]3C)/N2C.[I-],67.0,1
554,1150831.0,C1CCC(C1)CCC(=O)NC2=CC=C(C=C2)C(=O)NCC3=CN=CC=C3,67.0,1
555,25163869.0,C1=CC(=CC=C1CNC2=C(C=C(C=C2)[N+](=O)[O-])C(=O)N)O,67.0,1
556,12005540.0,CCOC1=CC=C(C=C1)C2=C[N+]3=C(N2C4=CC=CC=C4)CCCCC3.[Br-],67.0,1
557,16195929.0,CC\1(C2=CC=CC=C2N(/C1=C\C(=O)C[N+]3=CC4=CC=CC=C4C=C3)C)C.[Cl-],66.0,1
558,15944722.0,CC1=CC(=C2C(=C1)N=C(S2)NNC(=O)C3=CC=C(C=C3)S(=O)(=O)N4CCC5=CC=CC=C5C4)C,66.0,1
559,936435.0,C1=CC=C(C=C1)CNC2=NC(=NC3=CC=CC=C32)C4=CC=CC=N4,66.0,1
560,3606315.0,C1=CC2=C(C=CN=C2C=NNC(=S)N)C(=C1)C(F)(F)F,66.0,1
561,9116001.0,C1COC2=C(C=C(C=C2)C(=O)NCCC3=CC=CC=C3)OC1,66.0,1
562,3554231.0,CC1CCCN(C1)C2=NC=NC3=C2C=NN3C4=CC=C(C=C4)Cl,66.0,1
563,6852401.0,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2C[C@H]([C@@]3([C@@H]4[C@@H](CC[C@@]3(C2)O)[C@]5(CC[C@@H]([C@]5(C[C@H]4O)C)C6CC(=O)OC6)O)CO)O)O)O)O,66.0,1
564,854418.0,COC1=CC=CC=C1C(=O)NC2=NC3=CC=CC=C3N2,66.0,1
565,12005541.0,CCOC1=CC=C(C=C1)N2C3=[N+](CCCCC3)C=C2C4=CC=CC=C4.[Br-],66.0,1
566,742820.0,C1OC2=C(O1)C=C(C=C2)/C=C/C(=O)NC3=CC=C(C=C3)S(=O)(=O)N,66.0,1
567,1081942.0,CCOC(=O)C1=CC=C(C=C1)NC(=O)C2=CC(=C(C=C2)C)S(=O)(=O)N3CCOCC3,66.0,1
568,427839.0,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=NNC(=O)C6=CC(=C(C=C6)Cl)Cl)C)O)N)O,66.0,1
569,45280988.0,C=CC(=O)N1C/C(=C/C2=CC=C(C=C2)Cl)/C(=O)/C(=C\C3=CC=C(C=C3)Cl)/C1,66.0,1
570,135557876.0,CC1=NC=C(C(=C1O)/C=N/NC2=NC=C(C=C2)C(F)(F)F)CO,66.0,1
